,Pmin,Pmax,P,Rmin,Rmax,R
0,0.176177698617398,0.945423144781902,0.564689199946382,0,0,0
1,0.301077621814177,0.739571000530522,0.440001860386048,0,0,0
2,0.443759069681863,0.887020014318668,0.704505827628612,0,0,0
3,0.234868946595758,0.986727769921405,0.643680092615604,0,0,0
4,0.355084603759735,1.0,0.728339124849486,0,0,0
5,0.737068707429183,1.0,0.737068707429183,0,0,0
6,1.0,1.0,1.0,0,0,0
