,Pmin,Pmax,P,Rmin,Rmax,R
0,0.0625792211638845,0.984769145272112,0.628934654905575,0,0,0
1,0.186932375638882,0.872052884015607,0.53302385554425,0,0,0
2,0.207897602690829,0.955075951526761,0.791566456765,0,0,0
3,0.0711711266646197,0.997800632079261,0.619718834330639,0,0,0
4,0.11502665075575,1.0,0.6379001961,0,0,0
5,0.655435,1.0,0.655435,0,0,0
6,1.0,1.0,1.0,0,0,0
