,Pmin,Pmax,P,Rmin,Rmax,R
0,0.0625792211638845,0.984769145272112,0.330010025889279,0,0,0
1,0.186932375638882,0.872052884015607,0.329661956103124,0,0,0
2,0.207897602690829,0.955075951526761,0.375692763005282,0,0,0
3,0.0711711266646197,0.997800632079261,0.1809662728525,0,0,0
4,0.11502665075575,1.0,0.11502665075575,0,0,0
5,0.655435,1.0,0.655435,0,0,0
6,1.0,1.0,1.0,0,0,0
